"","DATE","MONTH","YEAR","Country","Site","Data collector","TRAP TYPE","TRAP NO.","Trap location","SOAK TIME (DAYS)","DAY SET","MESH SIZE","Gap size (Cms)","Gap size 3/2 (cm)","Fisherman","Number of Fishers","No of traps","Trap Fished","GPS (0)","Total Catch (G)","Distance from park(M)","Kiswahili name","FAMILY","GENUS","SPECIES","FISH GROUPS","ENGLISH NAME","BY CATCH","FD/HC","LENGTH (Cm)","Depth (M)","Depth (cm)","WIDTH (Cm)","WEIGHT (kg)","WEIGHT (g)","PRICE PER GRADE","PRICE OF FISH (ksh)","Survey","Sea state","Trophic level","Id","Fish price_final","FunGr_Diet","Latitude","Longitude"
"6462",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.24,240,60,250,0,0,0,0,250,"Browser",NA,NA
"6463",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.28,280,70,250,0,0,0,0,250,"Browser",NA,NA
"6464",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6465",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.2,NA,TRUE,TRUE,0.32,320,80,250,0,0,0,0,250,"Browser",NA,NA
"6466",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6467",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.3,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Browser",NA,NA
"6468",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Pono","Scaridae","calotomus","Calotomus carolinus","Parrotfishes","Stareye parrotfish","No","FD",20.5,NA,TRUE,TRUE,0.2,200,150,30,0,0,0,0,150,"Browser",NA,NA
"6469",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Togoo","Acanthuridae","Acanthurus","Acanthurus triostegus","Surgeonfishes","Convict surgeonfish","Yes","FD",13,NA,TRUE,TRUE,0.04,40,150,6,0,0,0,0,150,"Grazer",NA,NA
"6470",25,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"24/07/2014",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,4600,NA,"Togoo","Acanthuridae","Acanthurus","Acanthurus triostegus","Surgeonfishes","Convict surgeonfish","Yes","FD",12.5,NA,TRUE,TRUE,0.04,40,150,6,0,0,0,0,150,"Grazer",NA,NA
"6471",24,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"23/07/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,1200,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29,NA,TRUE,TRUE,0.32,320,80,250,0,0,0,0,250,"Browser",NA,NA
"6472",24,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"23/07/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,1200,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",30,NA,TRUE,TRUE,0.36,360,90,250,0,0,0,0,250,"Browser",NA,NA
"6473",24,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"23/07/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,1200,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",19,NA,TRUE,TRUE,0.12,120,30,250,0,0,0,0,250,"Pisc-Macro-Invert",NA,NA
"6474",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",31,NA,TRUE,TRUE,0.4,400,100,250,0,0,0,0,250,"Browser",NA,NA
"6475",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26,NA,TRUE,TRUE,0.25,250,62.5,250,0,0,0,0,250,"Browser",NA,NA
"6476",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6477",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6478",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6479",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",21,NA,TRUE,TRUE,0.18,180,45,250,0,0,0,0,250,"Browser",NA,NA
"6480",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6481",12,7,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41950",NA,2.5,NA,"WJVOO8003D",1,13,9,NA,2110,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27,NA,TRUE,TRUE,0.24,240,60,250,0,0,0,0,250,"Browser",NA,NA
"6482",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"FPKFP7938A",1,7,5,NA,1560,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.5,NA,TRUE,TRUE,0.32,320,80,250,0,0,0,0,250,"Browser",NA,NA
"6483",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"FPKFP7938A",1,7,5,NA,1560,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26,NA,TRUE,TRUE,0.28,280,70,250,0,0,0,0,250,"Browser",NA,NA
"6484",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"FPKFP7938A",1,7,5,NA,1560,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28,NA,TRUE,TRUE,0.34,340,85,250,0,0,0,0,250,"Browser",NA,NA
"6485",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"FPKFP7938A",1,7,5,NA,1560,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6486",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"FPKFP7938A",1,7,5,NA,1560,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25.5,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6487",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"FPKFP7938A",1,7,5,NA,1560,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.8,NA,TRUE,TRUE,0.18,180,45,250,0,0,0,0,250,"Browser",NA,NA
"6488",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",1,"17/08/2014",NA,2.5,NA,"VTSZT8517P",1,10,1,NA,880,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",31,NA,TRUE,TRUE,0.38,380,95,250,0,0,0,0,250,"Browser",NA,NA
"6489",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",1,"17/08/2014",NA,2.5,NA,"VTSZT8517P",1,10,1,NA,880,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.5,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Browser",NA,NA
"6490",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",1,"17/08/2014",NA,2.5,NA,"VTSZT8517P",1,10,1,NA,880,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6491",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.26,260,65,250,0,0,0,0,250,"Browser",NA,NA
"6492",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.38,380,95,250,0,0,0,0,250,"Browser",NA,NA
"6493",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.5,NA,TRUE,TRUE,0.14,140,35,250,0,0,0,0,250,"Browser",NA,NA
"6494",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.7,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Browser",NA,NA
"6495",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Emperors","Blackspot emperor","No","FD",25,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Predator",NA,NA
"6496",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus barberinus","Goatfishes","Dash and dot goatfish","No","FD",27,NA,TRUE,TRUE,0.24,240,60,250,0,0,0,0,250,"Invert-Micro",NA,NA
"6497",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"ZUBAW1884U",2,18,13,NA,1620,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus indicus","Goatfishes","Indian goatfish","No","FD",25,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Invert-Micro",NA,NA
"6498",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41798",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,1440,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27.5,NA,TRUE,TRUE,0.38,380,95,250,0,0,0,0,250,"Browser",NA,NA
"6499",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41798",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,1440,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",30,NA,TRUE,TRUE,0.38,380,95,250,0,0,0,0,250,"Browser",NA,NA
"6500",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41798",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,1440,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27.5,NA,TRUE,TRUE,0.34,340,85,250,0,0,0,0,250,"Browser",NA,NA
"6501",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41798",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,1440,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.5,NA,TRUE,TRUE,0.18,180,45,250,0,0,0,0,250,"Browser",NA,NA
"6502",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"41798",NA,2.5,NA,"HQZLK8837I",1,13,12,NA,1440,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.5,NA,TRUE,TRUE,0.16,160,40,250,0,0,0,0,250,"Browser",NA,NA
"6503",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",33,NA,TRUE,TRUE,0.44,440,110,250,0,0,0,0,250,"Browser",NA,NA
"6504",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.5,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6505",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29,NA,TRUE,TRUE,0.42,420,105,250,0,0,0,0,250,"Browser",NA,NA
"6506",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6507",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27,NA,TRUE,TRUE,0.28,280,70,250,0,0,0,0,250,"Browser",NA,NA
"6508",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.2,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6509",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6510",18,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,2540,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus macronemus","Goatfishes","Longbarbel goatfish","No","FD",27.2,NA,TRUE,TRUE,0.28,280,70,250,0,0,0,0,250,"Predator",NA,NA
"6511",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Browser",NA,NA
"6512",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24.5,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6513",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26,NA,TRUE,TRUE,0.26,260,65,250,0,0,0,0,250,"Browser",NA,NA
"6514",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",21,NA,TRUE,TRUE,0.12,120,30,250,0,0,0,0,250,"Browser",NA,NA
"6515",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",20,NA,TRUE,TRUE,0.11,110,27.5,250,0,0,0,0,250,"Browser",NA,NA
"6516",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.5,NA,TRUE,TRUE,0.24,240,60,250,0,0,0,0,250,"Browser",NA,NA
"6517",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.5,NA,TRUE,TRUE,0.3,300,75,250,0,0,0,0,250,"Browser",NA,NA
"6518",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22,NA,TRUE,TRUE,0.14,140,35,250,0,0,0,0,250,"Browser",NA,NA
"6519",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.5,NA,TRUE,TRUE,0.16,160,40,250,0,0,0,0,250,"Browser",NA,NA
"6520",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27,NA,TRUE,TRUE,0.28,280,70,250,0,0,0,0,250,"Browser",NA,NA
"6521",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.5,NA,TRUE,TRUE,0.18,180,45,250,0,0,0,0,250,"Browser",NA,NA
"6522",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25,NA,TRUE,TRUE,0.28,280,70,250,0,0,0,0,250,"Browser",NA,NA
"6523",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.9,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Browser",NA,NA
"6524",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24,NA,TRUE,TRUE,0.26,260,65,250,0,0,0,0,250,"Browser",NA,NA
"6525",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",17.5,NA,TRUE,TRUE,0.08,80,20,250,0,0,0,0,250,"Browser",NA,NA
"6526",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24,NA,TRUE,TRUE,0.2,200,50,250,0,0,0,0,250,"Browser",NA,NA
"6527",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22,NA,TRUE,TRUE,0.16,160,40,250,0,0,0,0,250,"Browser",NA,NA
"6528",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",20.5,NA,TRUE,TRUE,0.12,120,30,250,0,0,0,0,250,"Browser",NA,NA
"6529",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.5,NA,TRUE,TRUE,0.18,180,45,250,0,0,0,0,250,"Browser",NA,NA
"6530",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25.3,NA,TRUE,TRUE,0.24,240,60,250,0,0,0,0,250,"Browser",NA,NA
"6531",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",21.5,NA,TRUE,TRUE,0.22,220,55,250,0,0,0,0,250,"Browser",NA,NA
"6532",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",25.5,NA,TRUE,TRUE,0.18,180,45,250,0,0,0,0,250,"Browser",NA,NA
"6533",7,8,2014,"Kenya","Bamburi","Maureen","Gated","G2/3","Kenyatta",NA,"17/08/2014",NA,2.5,NA,"UILZP0660F",4,35,27,NA,10290,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24.5,NA,TRUE,TRUE,0.14,140,35,250,0,0,0,0,250,"Browser",NA,NA
